,Date,State,Dollars,Unit sales,Time,Treat
0,2019-10-06,Alabama,23.611285,2.974221,1,False
1,2019-10-13,Alabama,23.220758,2.895573,2,False
2,2019-10-20,Alabama,21.770283,2.730939,3,False
3,2019-10-27,Alabama,21.956558,2.76497,4,False
4,2019-11-03,Alabama,23.183482,2.872683,5,False
5,2019-11-10,Alabama,22.305042,2.787906,6,False
6,2019-11-17,Alabama,21.752827,2.715427,7,False
7,2019-11-24,Alabama,22.163189,2.765197,8,False
8,2019-12-01,Alabama,27.789778,3.220147,9,False
9,2019-12-08,Alabama,20.495494,2.592792,10,False
10,2019-12-15,Alabama,20.781878,2.594439,11,False
11,2019-12-22,Alabama,23.981651,2.87996,12,False
12,2019-12-29,Alabama,25.197834,2.904698,13,False
13,2020-01-05,Alabama,21.567138,2.639782,14,False
14,2020-01-12,Alabama,19.396186,2.465199,15,False
15,2020-01-19,Alabama,20.285818,2.540965,16,False
16,2020-01-26,Alabama,19.559231,2.4266,17,False
17,2020-02-02,Alabama,20.59101,2.580436,18,False
18,2020-02-09,Alabama,20.827318,2.616737,19,False
19,2020-02-16,Alabama,21.375492,2.692128,20,False
20,2020-02-23,Alabama,20.37458,2.553396,21,False
21,2020-03-01,Alabama,21.199217,2.637953,22,False
22,2020-03-08,Alabama,21.607537,2.699994,23,False
23,2020-03-15,Alabama,26.309198,3.099867,24,False
24,2020-03-22,Alabama,26.996715,3.06796,25,False
25,2020-03-29,Alabama,25.294042,2.938816,26,False
26,2020-04-05,Alabama,27.975407,3.127221,27,False
27,2020-04-12,Alabama,25.108986,2.846429,28,False
28,2020-04-19,Alabama,26.21185,2.982017,29,False
29,2020-04-26,Alabama,27.141024,3.117782,30,False
30,2020-05-03,Alabama,28.816361,3.239826,31,False
31,2020-05-10,Alabama,28.278706,3.210498,32,False
32,2020-05-17,Alabama,28.793371,3.309051,33,False
33,2020-05-24,Alabama,30.04937,3.364652,34,False
34,2020-05-31,Alabama,28.492784,3.234623,35,False
35,2020-06-07,Alabama,28.539144,3.28475,36,False
36,2020-06-14,Alabama,27.498496,3.197205,37,False
37,2020-06-21,Alabama,28.350174,3.272828,38,False
38,2020-06-28,Alabama,27.001327,3.140789,39,False
39,2020-07-05,Alabama,29.682914,3.325527,40,False
40,2020-07-12,Alabama,25.817315,3.008214,41,False
41,2020-07-19,Alabama,26.493111,3.073839,42,False
42,2020-07-26,Alabama,25.483751,3.004478,43,False
43,2020-08-02,Alabama,26.132956,3.049322,44,False
44,2020-08-09,Alabama,27.144918,3.217858,45,False
45,2020-08-16,Alabama,26.470151,3.07003,46,False
46,2020-08-23,Alabama,26.067085,3.044017,47,False
47,2020-08-30,Alabama,25.184441,3.013798,48,False
48,2020-09-06,Alabama,28.000608,3.277918,49,False
49,2020-09-13,Alabama,26.764751,3.084107,50,False
50,2020-09-20,Alabama,25.338059,2.918534,51,False
51,2020-09-27,Alabama,26.043113,2.958699,52,False
52,2020-10-04,Alabama,26.247251,3.049093,53,False
53,2020-10-11,Alabama,25.118109,2.959993,54,False
54,2020-10-18,Alabama,25.280934,2.97837,55,False
55,2020-10-25,Alabama,24.802908,2.912923,56,False
56,2020-11-01,Alabama,26.472604,3.083445,57,False
57,2020-11-08,Alabama,24.571094,2.895,58,False
58,2020-11-15,Alabama,24.158286,2.834622,59,False
59,2020-11-22,Alabama,25.556528,2.940573,60,False
60,2020-11-29,Alabama,26.289499,2.91755,61,False
61,2020-12-06,Alabama,22.766611,2.717253,62,False
62,2020-12-13,Alabama,23.43461,2.776295,63,False
63,2020-12-20,Alabama,25.217888,2.908871,64,False
64,2020-12-27,Alabama,27.004588,2.965229,65,False
65,2021-01-03,Alabama,26.586749,3.009409,66,False
66,2021-01-10,Alabama,21.703012,2.615312,67,False
67,2021-01-17,Alabama,22.958205,2.694119,68,False
68,2021-01-24,Alabama,22.770952,2.702541,69,False
69,2021-01-31,Alabama,22.866989,2.708671,70,False
70,2021-02-07,Alabama,23.349282,2.746095,71,False
71,2021-02-14,Alabama,23.458399,2.733573,72,False
72,2021-02-21,Alabama,22.152532,2.563803,73,False
73,2021-02-28,Alabama,24.463575,2.899207,74,False
74,2021-03-07,Alabama,23.953372,2.818018,75,False
75,2021-03-14,Alabama,25.483671,2.962174,76,False
76,2021-03-21,Alabama,25.301612,2.947815,77,False
77,2021-03-28,Alabama,25.222754,2.924803,78,False
78,2021-04-04,Alabama,25.994559,2.97504,79,False
79,2021-04-11,Alabama,25.943939,2.994591,80,False
80,2021-04-18,Alabama,25.246949,2.901642,81,False
81,2021-04-25,Alabama,25.084452,2.904013,82,False
82,2021-05-02,Alabama,26.578039,3.033206,83,False
83,2021-05-09,Alabama,25.839873,2.914744,84,False
84,2021-05-16,Alabama,25.22836,2.876668,85,False
85,2021-05-23,Alabama,26.935818,3.064953,86,False
86,2021-05-30,Alabama,29.215935,3.221885,87,False
87,2021-06-06,Alabama,26.083627,2.963373,88,False
88,2021-06-13,Alabama,24.764362,2.819791,89,False
89,2021-06-20,Alabama,26.502661,3.023156,90,False
90,2021-06-27,Alabama,26.21797,2.979477,91,False
91,2021-07-04,Alabama,29.874892,3.33301,92,False
92,2021-07-11,Alabama,25.715618,2.897718,93,False
93,2021-07-18,Alabama,25.555368,2.960531,94,False
94,2021-07-25,Alabama,25.412465,2.922157,95,False
95,2021-08-01,Alabama,25.963817,2.995529,96,False
96,2021-08-08,Alabama,25.645565,2.950225,97,False
97,2021-08-15,Alabama,25.469602,2.945325,98,False
98,2021-08-22,Alabama,23.935461,2.803744,99,False
99,2021-08-29,Alabama,25.136525,2.911089,100,False
100,2021-09-05,Alabama,27.550436,3.129994,101,False
101,2021-09-12,Alabama,25.762415,2.958505,102,False
102,2021-09-19,Alabama,24.149994,2.79889,103,False
103,2021-09-26,Alabama,25.183384,2.887025,104,False
104,2021-10-03,Alabama,25.445587,2.92705,105,False
105,2021-10-10,Alabama,25.42275,2.908756,106,False
106,2021-10-17,Alabama,24.99155,2.907719,107,False
107,2021-10-24,Alabama,24.260562,2.799394,108,False
108,2021-10-31,Alabama,24.51014,2.825299,109,False
109,2021-11-07,Alabama,23.568209,2.778056,110,False
110,2021-11-14,Alabama,24.646066,2.907178,111,False
111,2021-11-21,Alabama,25.639189,2.99374,112,False
112,2021-11-28,Alabama,29.044586,3.165644,113,False
113,2021-12-05,Alabama,23.810211,2.803889,114,False
114,2021-12-12,Alabama,23.579989,2.773036,115,False
115,2021-12-19,Alabama,25.54403,2.95581,116,False
116,2021-12-26,Alabama,28.198664,3.031558,117,False
117,2019-10-06,Arizona,36.32991,4.832606,1,False
118,2019-10-13,Arizona,36.462148,4.791969,2,False
119,2019-10-20,Arizona,37.311292,4.878256,3,False
120,2019-10-27,Arizona,37.842711,4.88126,4,False
121,2019-11-03,Arizona,38.384187,4.913465,5,False
122,2019-11-10,Arizona,38.236649,4.922028,6,False
123,2019-11-17,Arizona,38.706083,4.986388,7,False
124,2019-11-24,Arizona,40.461556,5.027553,8,False
125,2019-12-01,Arizona,47.324051,5.460182,9,False
126,2019-12-08,Arizona,35.911238,4.64762,10,False
127,2019-12-15,Arizona,38.770467,4.926563,11,False
128,2019-12-22,Arizona,46.975698,5.459917,12,False
129,2019-12-29,Arizona,48.135719,5.41141,13,False
130,2020-01-05,Arizona,39.161706,4.765348,14,False
131,2020-01-12,Arizona,33.439096,4.371627,15,False
132,2020-01-19,Arizona,35.492064,4.520391,16,False
133,2020-01-26,Arizona,36.447722,4.681083,17,False
134,2020-02-02,Arizona,40.541391,4.968049,18,False
135,2020-02-09,Arizona,36.577615,4.619715,19,False
136,2020-02-16,Arizona,39.442451,4.921315,20,False
137,2020-02-23,Arizona,37.406587,4.711808,21,False
138,2020-03-01,Arizona,38.090875,4.800706,22,False
139,2020-03-08,Arizona,40.129354,4.988818,23,False
140,2020-03-15,Arizona,47.543716,5.443414,24,False
141,2020-03-22,Arizona,50.342161,5.572979,25,False
142,2020-03-29,Arizona,43.017139,5.017841,26,False
143,2020-04-05,Arizona,46.729338,5.329873,27,False
144,2020-04-12,Arizona,46.263542,5.309144,28,False
145,2020-04-19,Arizona,46.546965,5.392492,29,False
146,2020-04-26,Arizona,48.533471,5.582119,30,False
147,2020-05-03,Arizona,50.592348,5.805268,31,False
148,2020-05-10,Arizona,52.167532,5.946123,32,False
149,2020-05-17,Arizona,47.490019,5.513638,33,False
150,2020-05-24,Arizona,50.760251,5.754417,34,False
151,2020-05-31,Arizona,45.563768,5.365625,35,False
152,2020-06-07,Arizona,44.03843,5.255189,36,False
153,2020-06-14,Arizona,43.505561,5.193357,37,False
154,2020-06-21,Arizona,45.664432,5.372149,38,False
155,2020-06-28,Arizona,42.300629,5.054124,39,False
156,2020-07-05,Arizona,48.74377,5.549362,40,False
157,2020-07-12,Arizona,40.616342,4.921246,41,False
158,2020-07-19,Arizona,41.048139,4.959068,42,False
159,2020-07-26,Arizona,41.328949,4.990671,43,False
160,2020-08-02,Arizona,42.39728,5.138964,44,False
161,2020-08-09,Arizona,42.095821,5.096537,45,False
162,2020-08-16,Arizona,41.866992,5.082554,46,False
163,2020-08-23,Arizona,42.26978,5.130784,47,False
164,2020-08-30,Arizona,42.454263,5.218971,48,False
165,2020-09-06,Arizona,46.09266,5.45464,49,False
166,2020-09-13,Arizona,41.781868,5.120569,50,False
167,2020-09-20,Arizona,41.683297,5.11632,51,False
168,2020-09-27,Arizona,43.014469,5.291087,52,False
169,2020-10-04,Arizona,42.429136,5.191727,53,False
170,2020-10-11,Arizona,42.479702,5.182163,54,False
171,2020-10-18,Arizona,42.453436,5.141411,55,False
172,2020-10-25,Arizona,43.687876,5.274976,56,False
173,2020-11-01,Arizona,45.182238,5.289522,57,False
174,2020-11-08,Arizona,42.801774,5.135279,58,False
175,2020-11-15,Arizona,42.386546,5.11858,59,False
176,2020-11-22,Arizona,46.868042,5.487092,60,False
177,2020-11-29,Arizona,50.82612,5.586035,61,False
178,2020-12-06,Arizona,40.07961,4.844017,62,False
179,2020-12-13,Arizona,42.96276,5.13205,63,False
180,2020-12-20,Arizona,46.786806,5.346885,64,False
181,2020-12-27,Arizona,55.397805,5.891102,65,False
182,2021-01-03,Arizona,50.115885,5.490044,66,False
183,2021-01-10,Arizona,38.828264,4.740079,67,False
184,2021-01-17,Arizona,40.838095,4.87019,68,False
185,2021-01-24,Arizona,41.229496,4.931968,69,True
186,2021-01-31,Arizona,38.920202,4.657578,70,True
187,2021-02-07,Arizona,44.25106,5.145741,71,True
188,2021-02-14,Arizona,43.81987,5.089539,72,True
189,2021-02-21,Arizona,40.514213,4.761196,73,True
190,2021-02-28,Arizona,40.896333,4.798967,74,True
191,2021-03-07,Arizona,42.142201,4.910261,75,True
192,2021-03-14,Arizona,43.521505,5.032083,76,True
193,2021-03-21,Arizona,44.950923,5.121108,77,True
194,2021-03-28,Arizona,43.058448,4.971184,78,True
195,2021-04-04,Arizona,49.246382,5.553791,79,True
196,2021-04-11,Arizona,44.073199,5.075326,80,True
197,2021-04-18,Arizona,42.721991,4.935191,81,True
198,2021-04-25,Arizona,42.637456,4.937942,82,True
199,2021-05-02,Arizona,42.569712,4.932844,83,True
200,2021-05-09,Arizona,45.707219,5.258942,84,True
201,2021-05-16,Arizona,42.260211,4.898473,85,True
202,2021-05-23,Arizona,41.696964,4.850892,86,True
203,2021-05-30,Arizona,46.78041,5.26474,87,True
204,2021-06-06,Arizona,42.247345,4.915604,88,True
205,2021-06-13,Arizona,40.860514,4.827466,89,True
206,2021-06-20,Arizona,42.689281,5.007145,90,True
207,2021-06-27,Arizona,40.686967,4.867915,91,True
208,2021-07-04,Arizona,45.754455,5.308763,92,True
209,2021-07-11,Arizona,41.515254,4.980643,93,True
210,2021-07-18,Arizona,39.232689,4.772525,94,True
211,2021-07-25,Arizona,38.194016,4.676967,95,True
212,2021-08-01,Arizona,39.903606,4.902523,96,True
213,2021-08-08,Arizona,39.790104,4.894469,97,True
214,2021-08-15,Arizona,39.388172,4.840406,98,True
215,2021-08-22,Arizona,40.06682,4.869693,99,True
216,2021-08-29,Arizona,41.17632,5.023913,100,True
217,2021-09-05,Arizona,44.136539,5.205263,101,True
218,2021-09-12,Arizona,41.255201,4.974375,102,True
219,2021-09-19,Arizona,40.349284,4.906674,103,True
220,2021-09-26,Arizona,41.404158,5.029194,104,True
221,2021-10-03,Arizona,40.392454,4.904741,105,True
222,2021-10-10,Arizona,41.39955,4.979385,106,True
223,2021-10-17,Arizona,41.462465,4.947929,107,True
224,2021-10-24,Arizona,43.145514,5.146087,108,True
225,2021-10-31,Arizona,45.177199,5.261727,109,True
226,2021-11-07,Arizona,42.511117,5.015475,110,True
227,2021-11-14,Arizona,43.89512,5.185245,111,True
228,2021-11-21,Arizona,46.242168,5.307169,112,True
229,2021-11-28,Arizona,52.309461,5.628827,113,True
230,2021-12-05,Arizona,40.676782,4.846958,114,True
231,2021-12-12,Arizona,42.893826,5.01901,115,True
232,2021-12-19,Arizona,46.542547,5.217573,116,True
233,2021-12-26,Arizona,56.752292,5.85748,117,True
234,2019-10-06,Arkansas,6.070618,0.840036,1,False
235,2019-10-13,Arkansas,5.842002,0.786818,2,False
236,2019-10-20,Arkansas,5.745881,0.764137,3,False
237,2019-10-27,Arkansas,5.56794,0.749203,4,False
238,2019-11-03,Arkansas,5.501068,0.737204,5,False
239,2019-11-10,Arkansas,5.607111,0.744052,6,False
240,2019-11-17,Arkansas,5.165764,0.710672,7,False
241,2019-11-24,Arkansas,5.483115,0.741697,8,False
242,2019-12-01,Arkansas,6.490345,0.796682,9,False
243,2019-12-08,Arkansas,5.195916,0.721762,10,False
244,2019-12-15,Arkansas,5.418848,0.731283,11,False
245,2019-12-22,Arkansas,5.845982,0.752837,12,False
246,2019-12-29,Arkansas,6.262961,0.744393,13,False
247,2020-01-05,Arkansas,5.856903,0.742383,14,False
248,2020-01-12,Arkansas,4.844365,0.677151,15,False
249,2020-01-19,Arkansas,4.873262,0.660439,16,False
250,2020-01-26,Arkansas,4.829725,0.652667,17,False
251,2020-02-02,Arkansas,5.438876,0.725465,18,False
252,2020-02-09,Arkansas,5.140799,0.695939,19,False
253,2020-02-16,Arkansas,5.38692,0.711228,20,False
254,2020-02-23,Arkansas,5.17842,0.685346,21,False
255,2020-03-01,Arkansas,5.490014,0.71699,22,False
256,2020-03-08,Arkansas,5.682132,0.751942,23,False
257,2020-03-15,Arkansas,6.37466,0.784134,24,False
258,2020-03-22,Arkansas,6.801001,0.792061,25,False
259,2020-03-29,Arkansas,6.15263,0.769868,26,False
260,2020-04-05,Arkansas,6.665686,0.806251,27,False
261,2020-04-12,Arkansas,6.734474,0.841395,28,False
262,2020-04-19,Arkansas,6.665857,0.819052,29,False
263,2020-04-26,Arkansas,7.018333,0.843636,30,False
264,2020-05-03,Arkansas,7.515766,0.907551,31,False
265,2020-05-10,Arkansas,7.555197,0.912988,32,False
266,2020-05-17,Arkansas,7.021089,0.851739,33,False
267,2020-05-24,Arkansas,7.95765,0.931531,34,False
268,2020-05-31,Arkansas,7.24283,0.874891,35,False
269,2020-06-07,Arkansas,7.552644,0.914771,36,False
270,2020-06-14,Arkansas,7.516505,0.901547,37,False
271,2020-06-21,Arkansas,7.464332,0.894483,38,False
272,2020-06-28,Arkansas,7.098001,0.841885,39,False
273,2020-07-05,Arkansas,8.521339,0.976282,40,False
274,2020-07-12,Arkansas,6.873497,0.8433,41,False
275,2020-07-19,Arkansas,7.068194,0.851343,42,False
276,2020-07-26,Arkansas,6.989079,0.837846,43,False
277,2020-08-02,Arkansas,6.793488,0.831671,44,False
278,2020-08-09,Arkansas,6.970981,0.853666,45,False
279,2020-08-16,Arkansas,6.71144,0.819922,46,False
280,2020-08-23,Arkansas,6.898658,0.84653,47,False
281,2020-08-30,Arkansas,6.624041,0.809264,48,False
282,2020-09-06,Arkansas,7.180815,0.85139,49,False
283,2020-09-13,Arkansas,6.927019,0.838503,50,False
284,2020-09-20,Arkansas,6.813952,0.828361,51,False
285,2020-09-27,Arkansas,6.48798,0.784008,52,False
286,2020-10-04,Arkansas,6.730616,0.807285,53,False
287,2020-10-11,Arkansas,6.695727,0.812681,54,False
288,2020-10-18,Arkansas,6.656368,0.810947,55,False
289,2020-10-25,Arkansas,6.447892,0.802848,56,False
290,2020-11-01,Arkansas,6.20061,0.763386,57,False
291,2020-11-08,Arkansas,6.480696,0.799797,58,False
292,2020-11-15,Arkansas,6.730937,0.826498,59,False
293,2020-11-22,Arkansas,6.825777,0.83327,60,False
294,2020-11-29,Arkansas,7.465309,0.843083,61,False
295,2020-12-06,Arkansas,6.058884,0.760979,62,False
296,2020-12-13,Arkansas,6.424067,0.810919,63,False
297,2020-12-20,Arkansas,6.594927,0.802127,64,False
298,2020-12-27,Arkansas,7.520352,0.832417,65,False
299,2021-01-03,Arkansas,7.122805,0.819609,66,False
300,2021-01-10,Arkansas,5.909548,0.751505,67,False
301,2021-01-17,Arkansas,6.161269,0.753045,68,False
302,2021-01-24,Arkansas,6.104119,0.764632,69,False
303,2021-01-31,Arkansas,6.159085,0.760951,70,False
304,2021-02-07,Arkansas,6.424121,0.78388,71,False
305,2021-02-14,Arkansas,6.612657,0.738455,72,False
306,2021-02-21,Arkansas,6.434367,0.700959,73,False
307,2021-02-28,Arkansas,6.38872,0.759484,74,False
308,2021-03-07,Arkansas,6.49252,0.771481,75,False
309,2021-03-14,Arkansas,6.811741,0.810244,76,False
310,2021-03-21,Arkansas,7.015109,0.810851,77,False
311,2021-03-28,Arkansas,6.849795,0.795886,78,False
312,2021-04-04,Arkansas,7.18834,0.818358,79,False
313,2021-04-11,Arkansas,7.021722,0.804068,80,False
314,2021-04-18,Arkansas,6.727526,0.772215,81,False
315,2021-04-25,Arkansas,6.520891,0.75231,82,False
316,2021-05-02,Arkansas,6.998353,0.806528,83,False
317,2021-05-09,Arkansas,7.074565,0.801954,84,False
318,2021-05-16,Arkansas,6.851539,0.759627,85,False
319,2021-05-23,Arkansas,6.964835,0.799477,86,False
320,2021-05-30,Arkansas,7.883877,0.870327,87,False
321,2021-06-06,Arkansas,7.173585,0.818376,88,False
322,2021-06-13,Arkansas,6.939186,0.78265,89,False
323,2021-06-20,Arkansas,7.67203,0.866995,90,False
324,2021-06-27,Arkansas,7.422299,0.856598,91,False
325,2021-07-04,Arkansas,8.444393,0.926021,92,False
326,2021-07-11,Arkansas,7.546498,0.859383,93,False
327,2021-07-18,Arkansas,7.323362,0.86287,94,False
328,2021-07-25,Arkansas,7.466917,0.87545,95,False
329,2021-08-01,Arkansas,7.01307,0.872072,96,False
330,2021-08-08,Arkansas,6.754041,0.844346,97,False
331,2021-08-15,Arkansas,6.765475,0.839407,98,False
332,2021-08-22,Arkansas,6.620505,0.82272,99,False
333,2021-08-29,Arkansas,6.603929,0.81588,100,False
334,2021-09-05,Arkansas,7.331567,0.876039,101,False
335,2021-09-12,Arkansas,6.965308,0.849345,102,False
336,2021-09-19,Arkansas,6.559798,0.813539,103,False
337,2021-09-26,Arkansas,6.412397,0.772411,104,False
338,2021-10-03,Arkansas,6.41842,0.779461,105,False
339,2021-10-10,Arkansas,6.5499,0.797935,106,False
340,2021-10-17,Arkansas,6.270632,0.747078,107,False
341,2021-10-24,Arkansas,6.287111,0.755914,108,False
342,2021-10-31,Arkansas,6.21043,0.745752,109,False
343,2021-11-07,Arkansas,6.131345,0.737589,110,False
344,2021-11-14,Arkansas,6.257139,0.746682,111,False
345,2021-11-21,Arkansas,6.35543,0.751499,112,False
346,2021-11-28,Arkansas,7.350016,0.805953,113,False
347,2021-12-05,Arkansas,5.890384,0.720385,114,False
348,2021-12-12,Arkansas,6.010018,0.724148,115,False
349,2021-12-19,Arkansas,6.262177,0.739948,116,False
350,2021-12-26,Arkansas,7.560394,0.783707,117,False
351,2019-10-06,California,148.201547,16.194939,1,False
352,2019-10-13,California,147.79361,16.098819,2,False
353,2019-10-20,California,145.838024,15.919773,3,False
354,2019-10-27,California,153.251552,16.538813,4,False
355,2019-11-03,California,153.346658,16.40405,5,False
356,2019-11-10,California,146.323792,15.940897,6,False
357,2019-11-17,California,146.317873,15.822753,7,False
358,2019-11-24,California,165.267053,17.193302,8,False
359,2019-12-01,California,185.504704,17.844792,9,False
360,2019-12-08,California,138.769985,14.913909,10,False
361,2019-12-15,California,155.206552,16.123453,11,False
362,2019-12-22,California,201.491761,19.192977,12,False
363,2019-12-29,California,200.730532,18.503745,13,False
364,2020-01-05,California,152.585609,15.433459,14,False
365,2020-01-12,California,125.537659,13.72565,15,False
366,2020-01-19,California,134.194779,14.303131,16,False
367,2020-01-26,California,132.296582,14.391802,17,False
368,2020-02-02,California,152.818253,15.997945,18,False
369,2020-02-09,California,135.519185,14.482546,19,False
370,2020-02-16,California,146.719063,15.542621,20,False
371,2020-02-23,California,138.365965,14.93037,21,False
372,2020-03-01,California,141.382534,15.30556,22,False
373,2020-03-08,California,145.341202,15.494851,23,False
374,2020-03-15,California,185.433699,18.174749,24,False
375,2020-03-22,California,185.110283,17.708331,25,False
376,2020-03-29,California,166.427451,16.54215,26,False
377,2020-04-05,California,179.158783,17.646061,27,False
378,2020-04-12,California,176.490216,17.201384,28,False
379,2020-04-19,California,182.231455,17.998415,29,False
380,2020-04-26,California,195.688645,19.301019,30,False
381,2020-05-03,California,201.574842,19.797436,31,False
382,2020-05-10,California,214.232209,20.723816,32,False
383,2020-05-17,California,196.343753,19.318971,33,False
384,2020-05-24,California,218.439526,20.97411,34,False
385,2020-05-31,California,199.177081,19.775045,35,False
386,2020-06-07,California,192.748204,19.312001,36,False
387,2020-06-14,California,194.743822,19.437986,37,False
388,2020-06-21,California,201.797593,19.584436,38,False
389,2020-06-28,California,188.443872,18.718521,39,False
390,2020-07-05,California,224.244982,21.139207,40,False
391,2020-07-12,California,185.913766,18.655756,41,False
392,2020-07-19,California,189.089298,18.891864,42,False
393,2020-07-26,California,187.157363,18.764366,43,False
394,2020-08-02,California,189.424619,19.036285,44,False
395,2020-08-09,California,187.899645,18.867421,45,False
396,2020-08-16,California,193.683499,19.418707,46,False
397,2020-08-23,California,188.270394,19.110766,47,False
398,2020-08-30,California,183.643185,18.608703,48,False
399,2020-09-06,California,202.372795,19.873798,49,False
400,2020-09-13,California,180.430038,17.994434,50,False
401,2020-09-20,California,181.983091,18.292636,51,False
402,2020-09-27,California,180.12652,18.161539,52,False
403,2020-10-04,California,182.208936,18.495429,53,False
404,2020-10-11,California,173.674343,17.596531,54,False
405,2020-10-18,California,178.489531,18.133108,55,False
406,2020-10-25,California,172.298812,17.329775,56,False
407,2020-11-01,California,186.901299,18.301401,57,False
408,2020-11-08,California,167.620586,16.91204,58,False
409,2020-11-15,California,166.654171,16.641121,59,False
410,2020-11-22,California,190.526483,18.5688,60,False
411,2020-11-29,California,202.188963,18.702653,61,False
412,2020-12-06,California,163.355215,16.447024,62,False
413,2020-12-13,California,172.827179,17.114348,63,False
414,2020-12-20,California,196.395346,18.617018,64,False
415,2020-12-27,California,223.501582,19.787117,65,False
416,2021-01-03,California,198.924988,18.258709,66,False
417,2021-01-10,California,147.105148,15.111982,67,False
418,2021-01-17,California,162.382012,16.53432,68,False
419,2021-01-24,California,160.116177,16.216059,69,False
420,2021-01-31,California,154.270699,15.598206,70,False
421,2021-02-07,California,173.447255,17.315257,71,False
422,2021-02-14,California,168.283055,16.736394,72,False
423,2021-02-21,California,157.761692,16.040395,73,False
424,2021-02-28,California,162.433172,16.588109,74,False
425,2021-03-07,California,163.89981,16.527113,75,False
426,2021-03-14,California,161.918617,16.193474,76,False
427,2021-03-21,California,169.054463,16.785682,77,False
428,2021-03-28,California,169.969617,17.055089,78,False
429,2021-04-04,California,185.434189,18.244232,79,False
430,2021-04-11,California,168.526573,16.842974,80,False
431,2021-04-18,California,166.810963,16.666129,81,False
432,2021-04-25,California,163.708265,16.36605,82,False
433,2021-05-02,California,172.717064,17.236426,83,False
434,2021-05-09,California,182.756431,17.916677,84,False
435,2021-05-16,California,167.968378,16.789412,85,False
436,2021-05-23,California,169.425634,16.935579,86,False
437,2021-05-30,California,195.255156,18.787307,87,False
438,2021-06-06,California,180.236869,17.749467,88,False
439,2021-06-13,California,177.36166,17.501935,89,False
440,2021-06-20,California,191.057361,18.638496,90,False
441,2021-06-27,California,176.532919,17.602714,91,False
442,2021-07-04,California,210.876348,20.026341,92,False
443,2021-07-11,California,180.706074,17.825574,93,False
444,2021-07-18,California,174.633107,17.620944,94,False
445,2021-07-25,California,173.67966,17.515885,95,False
446,2021-08-01,California,172.723585,17.481919,96,False
447,2021-08-08,California,170.872656,17.373017,97,False
448,2021-08-15,California,172.761746,17.427697,98,False
449,2021-08-22,California,166.273396,16.823265,99,False
450,2021-08-29,California,169.910531,17.279626,100,False
451,2021-09-05,California,183.402081,18.035796,101,False
452,2021-09-12,California,171.95754,17.303008,102,False
453,2021-09-19,California,165.297335,16.749869,103,False
454,2021-09-26,California,165.42424,16.875287,104,False
455,2021-10-03,California,166.16899,16.904659,105,False
456,2021-10-10,California,162.067456,16.396678,106,False
457,2021-10-17,California,161.969258,16.343791,107,False
458,2021-10-24,California,160.702678,16.058315,108,False
459,2021-10-31,California,173.263048,17.006272,109,False
460,2021-11-07,California,159.520927,15.942607,110,False
461,2021-11-14,California,164.381178,16.467535,111,False
462,2021-11-21,California,182.617919,17.586049,112,False
463,2021-11-28,California,204.382416,18.472416,113,False
464,2021-12-05,California,154.829377,15.540106,114,False
465,2021-12-12,California,164.243653,15.927057,115,False
466,2021-12-19,California,186.746526,17.1795,116,False
467,2021-12-26,California,226.345427,19.293878,117,False
468,2019-10-06,Colorado,6.81837,0.812881,1,False
469,2019-10-13,Colorado,6.752102,0.797992,2,False
470,2019-10-20,Colorado,6.733582,0.801081,3,False
471,2019-10-27,Colorado,6.699795,0.785174,4,False
472,2019-11-03,Colorado,6.683158,0.773529,5,False
473,2019-11-10,Colorado,6.32317,0.765787,6,False
474,2019-11-17,Colorado,6.339514,0.763031,7,False
475,2019-11-24,Colorado,6.78315,0.794001,8,False
476,2019-12-01,Colorado,8.524077,0.900625,9,False
477,2019-12-08,Colorado,5.961106,0.727792,10,False
478,2019-12-15,Colorado,6.482837,0.752864,11,False
479,2019-12-22,Colorado,7.552507,0.831493,12,False
480,2019-12-29,Colorado,7.859485,0.815858,13,False
481,2020-01-05,Colorado,6.859631,0.769412,14,False
482,2020-01-12,Colorado,5.625317,0.690392,15,False
483,2020-01-19,Colorado,6.084943,0.74094,16,False
484,2020-01-26,Colorado,5.989725,0.73607,17,False
485,2020-02-02,Colorado,6.786565,0.813487,18,False
486,2020-02-09,Colorado,6.679899,0.782516,19,False
487,2020-02-16,Colorado,6.507435,0.785478,20,False
488,2020-02-23,Colorado,6.260473,0.768323,21,False
489,2020-03-01,Colorado,6.325264,0.771476,22,False
490,2020-03-08,Colorado,6.853876,0.824579,23,False
491,2020-03-15,Colorado,8.99676,0.962981,24,False
492,2020-03-22,Colorado,9.697883,0.976909,25,False
493,2020-03-29,Colorado,8.355371,0.876601,26,False
494,2020-04-05,Colorado,7.569617,0.856064,27,False
495,2020-04-12,Colorado,8.362854,0.932928,28,False
496,2020-04-19,Colorado,7.644414,0.851966,29,False
497,2020-04-26,Colorado,8.435643,0.95592,30,False
498,2020-05-03,Colorado,9.264402,1.047454,31,False
499,2020-05-10,Colorado,9.356811,1.05124,32,False
500,2020-05-17,Colorado,9.078312,1.058371,33,False
501,2020-05-24,Colorado,10.677024,1.208063,34,False
502,2020-05-31,Colorado,9.77621,1.12107,35,False
503,2020-06-07,Colorado,9.818016,1.133512,36,False
504,2020-06-14,Colorado,9.840028,1.132827,37,False
505,2020-06-21,Colorado,10.119706,1.160377,38,False
506,2020-06-28,Colorado,9.756055,1.121117,39,False
